"code_rome","code_compo_bloc","libelle_type_texte","position_phrase","libelle_texte"
"G1604","3","definition","2","Peut effectuer la vente et la livraison des produits préparés."
"G1604","4","acces_metier","1","Ce métier est accessible avec une formation de pizzaïolo, de crêpier ou un CAP cuisine."
"G1604","4","acces_metier","2","Il est également accessible avec une expérience professionnelle ou des connaissances en production culinaire sans diplôme particulier."
"G1605","3","definition","1","Effectue l''entretien et le nettoyage de la vaisselle, des équipements de cuisine (batterie, chambre froide, sols, ...) dans un restaurant commercial ou de collectivité selon les règles d''hygiène et de sécurité alimentaires et la charte qualité de l''établissement."
"G1605","3","definition","2","Peut préparer les fruits de mer."
"G1605","4","acces_metier","1","Ce métier est accessible sans diplôme ni expérience professionnelle."
"G1605","4","acces_metier","2","Les recrutements peuvent être ouverts sur contrats de travail saisonniers ou de très courte durée (extra)."
"G1701","3","definition","1","Organise et coordonne les services du hall (bagagerie, voiturier, ...) et contribue au confort des clients de l''hôtel durant leur séjour (réservation des spectacles, location de voitures, achats divers, ...) selon la charte qualité de l''établissement."
"G1701","3","definition","2","Peut effectuer des réservations de chambres."
"G1701","3","definition","3","Peut recruter et former du personnel pour le hall."
"G1701","4","acces_metier","1","Ce métier est accessible avec un diplôme de niveau Bac (professionnel, technologique, ...) à Bac+2 (BTS, diplôme de l''Institut de Conciergerie Internationale) en hôtellerie."
"G1701","4","acces_metier","2","Il est également accessible avec un CAP/BEP complété par une expérience professionnelle en hôtellerie ou en restauration."
"G1701","4","acces_metier","3","La pratique de l''outil informatique (logiciel de réservation, tableur, ...) et des technologies de l''information et de la communication (Internet, intranet, ...) est requise."
"G1701","4","acces_metier","4","La pratique d''une ou plusieurs langue(s) étrangère(s), en particulier l''anglais, est exigée."
"G1702","3","definition","1","Effectue des prestations d''accueil, d''accompagnement et de services (port des bagages, prise en charge des voitures, ...) pour des clients à leur arrivée, leur départ et durant leur séjour dans des hôtels, des restaurants, des établissements de loisirs (casino, discothèque, ...) et veille à la sécurité des locaux et des biens selon la charte qualité de l''établissement."
"G1702","3","definition","2","Peut renseigner les clients sur les services de l''établissement et son environnement."
"G1702","4","acces_metier","1","Ce métier est accessible sans diplôme ni expérience professionnelle."
"G1702","4","acces_metier","2","Un CAP/BEP en services hôteliers, métiers de la restauration et de l''hôtellerie, ... peut être demandé."
"G1702","4","acces_metier","3","Une bonne condition physique peut être requise (bagagiste)."
"G1702","4","acces_metier","4","Les recrutements peuvent être ouverts sur contrats de travail saisonniers ou de très courte durée (extra)."
"G1702","4","acces_metier","5","Le permis B peut être requis (voiturier)."
"G1702","4","acces_metier","6","La pratique d''une langue étrangère, en particulier l''anglais, peut être exigée."
"G1703","3","definition","1","Accueille et renseigne des clients sur les conditions de séjour, les formalités, les prix et les possibilités d''accueil d''un établissement d''hébergement hôtelier ou touristique selon la charte qualité et la politique commerciale de l''établissement."
"G1703","3","definition","2","Effectue les tâches administratives (réservations, planification, traitement du courrier, ...) et comptables (facturation, encaissement, ...) des dossiers clients."
"G1703","3","definition","3","Peut superviser et coordonner les activités du personnel de la réception."
"G1703","3","definition","4","Peut effectuer la promotion de l''établissement d''hébergement hôtelier ou touristique (courriers d''information, prospection, stratégie tarifaire, ...)."
"G1703","4","acces_metier","1","Ce métier est accessible avec un diplôme de niveau CAP/ BEP à Bac+2 (BTS, DUT, ...) en hôtellerie, commerce, tourisme ou langues vivantes."
"G1703","4","acces_metier","2","Les recrutements peuvent être ouverts sur contrats de travail saisonniers."
"G1703","4","acces_metier","3","La pratique d''une ou plusieurs langue(s) étrangère(s), en particulier l''anglais, est généralement exigée."
"G1703","4","acces_metier","4","La maîtrise d''outils informatiques (logiciels de gestion, de réservation, de facturation) est requise."
"G1801","3","definition","1","Effectue le service au comptoir, en salle, en terrasse, de boissons chaudes ou froides selon la législation relative à la consommation d''alcools. Entretient la verrerie, les équipements du bar et les locaux selon les règles d''hygiène et la réglementation sur les Etablissements Recevant du Public (ERP)."
"G1801","3","definition","2","Peut effectuer la vente de produits complémentaires (tabac, tickets de loterie, ...)."
"G1801","3","definition","3","Peut assurer l''exploitation d''un bar, d''un café, d''une brasserie."
"G1801","4","acces_metier","1","Ce métier est accessible avec un diplôme de niveau CAP/BEP à Bac (Bac professionnel, Brevet Professionnel de barman, ...) en hôtellerie et restauration, pouvant être complété par la Mention Complémentaire d''employé barman."
"G1801","4","acces_metier","2","Il est également accessible sans diplôme ni expérience professionnelle."
"G1801","4","acces_metier","3","Les recrutements peuvent être ouverts sur contrats de travail saisonniers ou de très courte durée (extra)."
"G1802","3","definition","1","Accueille, place à leur table et conseille les clients d''un restaurant. Supervise le service en salle (organisation, coordination de l''équipe, ...) selon la charte qualité de l''établissement et les normes d''hygiène et de sécurité alimentaires."
"G1802","3","definition","2","Peut effectuer le service des vins et la finition des plats."
"G1802","4","acces_metier","1","Ce métier est accessible à partir d''un CAP/ BEP en hôtellerie et restauration complété par une expérience professionnelle en services hôteliers."
"G1802","4","acces_metier","2","Un Bac technologique ou un BTS en hôtellerie restauration peut en faciliter l''accès."
"G1802","4","acces_metier","3","Les recrutements peuvent être ouverts sur contrats de travail saisonniers."
"G1802","4","acces_metier","4","La pratique d''une ou plusieurs langue(s) étrangère(s), en particulier l''anglais, peut être requise."
"G1802","4","acces_metier","5","L''utilisation de l''outil informatique (logiciel de réservation, tableur, ...) peut être requise."
"G1803","3","definition","1","Effectue les opérations de service des plats (dressage des tables, accueil des clients, prise de commandes, ...) au sein d''un établissement de restauration selon la charte qualité de l''établissement et les règles d''hygiène et de sécurité alimentaires."
"G1803","3","definition","2","Peut effectuer la préparation de plats simples."
"G1803","3","definition","3","Peut coordonner une équipe."
"G1803","4","acces_metier","1","Ce métier est accessible avec un diplôme de niveau CAP/BEP à Bac (Bac professionnel, technologique, ...) en services hôteliers et dans les métiers de la restauration et de l''hôtellerie."
"G1803","4","acces_metier","2","Il est également accessible avec une expérience professionnelle dans les mêmes secteurs sans diplôme particulier."
"G1803","4","acces_metier","3","Les recrutements peuvent être ouverts sur contrats de travail saisonniers ou de très courte durée (extra)."
"G1803","4","acces_metier","4","La pratique d''une ou plusieurs langue(s) étrangère(s), en particulier l''anglais, peut être requise."
"G1804","3","definition","1","Conseille des clients dans leur choix de vins, effectue le service dans des conditions optimales de dégustation et établit la carte des vins et des boissons selon la législation des vins et des alcools."
"G1804","3","definition","2","Peut acheter des vins et des alcools auprès de fournisseurs (producteurs, grossistes, ...) et gérer le budget de la sommellerie."
"G1804","3","definition","3","Peut coordonner une équipe."
"G1804","4","acces_metier","1","Ce métier est accessible avec un diplôme de niveau CAP/BEP à Bac (Brevet Professionnel, Bac professionnel...) en sommellerie, hôtellerie et restauration pouvant être complété par une Mention Complémentaire Sommellerie."
"G1804","4","acces_metier","2","Les recrutements peuvent être ouverts sur contrats de travail saisonniers."
"G1804","4","acces_metier","3","La pratique d''une ou plusieurs langue(s) étrangère(s), en particulier l''anglais, peut être requise."
"H1101","3","definition","1","Réalise et assure l''assistance et le support technique auprès des clients (internes, externes) de l''entreprise en vue de prévenir et de résoudre des problèmes techniques d''exploitation et d''entretien par le traitement de questions et l''apport de solutions techniques selon des impératifs de qualité et de délais."
"H1101","3","definition","2","Peut coordonner une équipe."
"H1101","4","acces_metier","1","Ce métier est accessible avec un diplôme de niveau Bac+2 (BTS, DUT, ...) à Bac+5 (Master professionnel, diplôme d''ingénieur, ...) en maintenance industrielle, études et développement ou dans le secteur technique de l''entreprise (mécanique, chimie, ...)."
"H1101","4","acces_metier","2","La pratique de l''anglais peut être demandée."
"H1102","3","definition","1","Réalise le montage, le pilotage et le suivi d''une affaire à forte valeur technique et financière (produits, équipements, installations, prestations, solutions)."
